order_id,order_date,customer_id,product_id,category,subcategory,quantity,unit_price,discount,sales,cost,profit,region,segment,order_hour,payment_method,rating,cancelled
O100183,2024-10-17 21:01:00,C00045,P0094,Grocery,Staples,2,260.68,15,506.36,403.92,102.44,South,Corporate,21,Credit Card,5.0,False
O100184,2022-06-06 21:48:00,C00697,P0059,Home & Kitchen,Furniture,1,288.79,5,283.79,203.02,80.77,North,Corporate,21,Credit Card,4.0,False
O100185,2023-06-20 17:21:00,C00284,P0004,Beauty,Hair Care,1,482.76,0,482.76,269.35,213.41,North,Consumer,17,COD,2.0,False
O100186,2024-07-10 10:54:00,C00109,P0103,Home & Kitchen,Kitchen Appliances,1,258.87,0,258.87,165.01,93.86,West,Consumer,10,Credit Card,4.0,False
O100187,2023-09-13 22:10:00,C00444,P0077,Sports,Outdoor,1,310.45,0,310.45,242.85,67.6,South,Consumer,22,UPI,4.0,False
O100188,2024-10-01 21:35:00,C00754,P0077,Sports,Outdoor,2,310.45,5,615.9,485.7,130.2,North,Consumer,21,Debit Card,5.0,False
O100189,2023-06-24 15:37:00,C00731,P0099,Sports,Fitness,1,300.61,0,300.61,178.81,121.8,Central,Consumer,15,UPI,5.0,False
O100190,2022-04-03 04:53:00,C00407,P0109,Electronics,Mobile,2,530.91,15,1046.82,742.36,304.46,North,Consumer,4,Debit Card,3.0,False
O100191,2024-02-19 03:27:00,C00152,P0016,Grocery,Staples,2,220.9,5,436.81,356.52,80.29,South,Corporate,3,Debit Card,4.0,False
O100192,2023-10-02 18:05:00,C00124,P0049,Home & Kitchen,Furniture,1,341.23,0,341.23,216.52,124.71,West,Consumer,18,Credit Card,5.0,False
O100193,2024-08-01 21:55:00,C00654,P0113,Clothing,Women,1,307.23,5,302.23,174.35,127.88,South,Consumer,21,Credit Card,4.0,False
O100194,2023-10-11 12:36:00,C00449,P0024,Clothing,Men,1,129.03,0,129.03,77.77,51.26,North,Consumer,12,Netbanking,5.0,False
O100195,2023-11-20 15:32:00,C00382,P0011,Grocery,Snacks,1,244.39,0,244.39,171.3,73.09,East,Corporate,15,Debit Card,4.0,False
O100196,2022-06-04 17:13:00,C00057,P0092,Beauty,Skin Care,2,416.24,0,832.48,631.56,200.92,West,Consumer,17,COD,4.0,False
O100197,2022-07-08 22:54:00,C00237,P0103,Home & Kitchen,Kitchen Appliances,1,258.87,0,258.87,165.01,93.86,South,Consumer,22,Credit Card,4.0,False
O100198,2024-05-24 06:22:00,C00431,P0074,Sports,Indoor,3,487.76,0,1463.28,1018.32,444.96,North,Consumer,6,Debit Card,5.0,False
O100199,2023-10-04 06:26:00,C00188,P0101,Clothing,Men,2,130.16,10,250.32,194.42,55.9,West,Consumer,6,Debit Card,3.0,False
O100200,2022-02-08 20:45:00,C00354,P0123,Toys,Educational,2,398.09,10,786.18,581.62,204.56,North,Consumer,20,Debit Card,4.0,False
O100201,2024-08-15 08:59:00,C00758,P0123,Toys,Educational,1,398.09,5,393.09,290.81,102.28,East,Consumer,8,Wallet,3.0,False
O100202,2023-02-15 11:29:00,C00427,P0044,Home & Kitchen,Decor,1,263.87,15,248.87,176.48,72.39,North,Consumer,11,UPI,5.0,False
O100203,2023-10-15 02:40:00,C00724,P0073,Beauty,Makeup,1,295.7,0,295.7,165.57,130.13,West,Consumer,2,Netbanking,4.0,False
O100204,2023-04-29 12:15:00,C00075,P0069,Electronics,Mobile,1,543.4,0,543.4,378.23,165.17,South,Consumer,12,Credit Card,3.0,False
O100205,2024-06-12 13:41:00,C00517,P0130,Grocery,Staples,1,239.58,0,239.58,178.39,61.19,East,Consumer,13,Credit Card,5.0,False
O100206,2022-12-27 20:54:00,C00259,P0047,Toys,Action Figures,1,244.72,5,239.72,159.01,80.71,East,Consumer,20,UPI,5.0,False
O100207,2023-10-05 19:19:00,C00588,P0015,Toys,Educational,2,93.01,5,181.02,138.26,42.76,South,Home Office,19,Netbanking,4.0,False
O100208,2024-03-23 23:53:00,C00635,P0106,Clothing,Kids,2,348.49,10,686.98,472.1,214.88,West,Consumer,23,UPI,1.0,False
O100209,2023-05-31 15:56:00,C00660,P0041,Clothing,Women,1,388.62,0,388.62,237.0,151.62,East,Consumer,15,UPI,5.0,False
O100210,2024-03-09 23:47:00,C00138,P0135,Sports,Indoor,1,189.67,0,189.67,125.46,64.21,North,Consumer,23,Credit Card,5.0,False
O100211,2024-06-19 13:16:00,C00711,P0061,Home & Kitchen,Furniture,1,242.5,10,232.5,160.24,72.26,Central,Consumer,13,Debit Card,1.0,False
O100212,2024-05-17 15:43:00,C00541,P0011,Grocery,Snacks,2,244.39,0,488.78,342.6,146.18,East,Consumer,15,Debit Card,3.0,False
O100213,2022-02-13 20:57:00,C00105,P0050,Beauty,Skin Care,2,88.44,15,161.88,97.6,64.28,North,Consumer,20,UPI,1.0,False
O100214,2023-05-06 08:35:00,C00270,P0096,Grocery,Beverages,1,124.38,15,109.38,95.9,13.48,West,Corporate,8,Debit Card,3.0,False
O100215,2023-04-30 14:24:00,C00558,P0013,Electronics,Audio,1,529.04,5,524.04,400.67,123.37,East,Consumer,14,Wallet,2.0,False
O100216,2023-04-28 09:13:00,C00368,P0070,Grocery,Beverages,1,222.59,15,207.59,131.19,76.4,Central,Consumer,9,Credit Card,3.0,False
O100217,2022-03-11 08:55:00,C00034,P0016,Grocery,Staples,2,232.53,5,460.06,356.52,103.54,North,Home Office,8,Debit Card,4.0,False
O100218,2024-05-15 03:52:00,C00587,P0070,Grocery,Beverages,1,222.59,10,212.59,131.19,81.4,South,Consumer,3,Credit Card,4.0,False
O100219,2023-11-01 14:44:00,C00751,P0036,Sports,Fitness,1,153.5,15,138.5,101.84,36.66,North,Home Office,14,UPI,4.0,False
O100220,2022-10-06 00:25:00,C00615,P0079,Electronics,Laptop,1,511.01,0,511.01,345.68,165.33,South,Consumer,0,Debit Card,5.0,False
O100221,2022-09-24 19:43:00,C00364,P0119,Sports,Indoor,1,393.43,0,393.43,331.54,61.89,South,Consumer,19,Debit Card,2.0,False
O100222,2022-12-22 21:37:00,C00623,P0088,Electronics,Accessories,1,512.48,0,512.48,408.55,103.93,North,Consumer,21,Credit Card,5.0,False
O100223,2024-02-12 18:14:00,C00295,P0008,Grocery,Staples,1,392.09,10,382.09,284.08,98.01,East,Consumer,18,UPI,4.0,False
O100224,2024-08-05 06:16:00,C00537,P0141,Home & Kitchen,Kitchen Appliances,2,327.3,10,644.6,473.6,171.0,West,Consumer,6,Debit Card,5.0,False
O100225,2024-01-24 05:36:00,C00201,P0118,Toys,Puzzles,1,159.76,10,149.76,123.93,25.83,East,Corporate,5,Debit Card,2.0,False
O100226,2024-10-09 03:14:00,C00799,P0017,Clothing,Women,1,178.46,0,178.46,126.51,51.95,North,Consumer,3,Credit Card,4.0,False
O100227,2023-02-28 19:13:00,C00730,P0134,Grocery,Snacks,1,338.99,0,338.99,250.91,88.08,East,Home Office,19,Debit Card,4.0,False
O100228,2023-08-18 08:15:00,C00498,P0025,Home & Kitchen,Decor,1,234.67,0,234.67,158.36,76.31,North,Corporate,8,Debit Card,4.0,False
O100229,2022-01-22 15:08:00,C00086,P0081,Clothing,Men,1,259.96,5,254.96,180.48,74.48,East,Corporate,15,UPI,3.0,False
O100230,2023-06-09 02:06:00,C00737,P0115,Toys,Action Figures,3,276.92,0,830.76,562.23,268.53,West,Corporate,2,Wallet,4.0,False
O100231,2022-04-04 00:16:00,C00141,P0047,Toys,Action Figures,1,244.72,0,244.72,159.01,85.71,East,Consumer,0,COD,4.0,False
O100232,2022-03-26 18:11:00,C00526,P0145,Grocery,Beverages,1,331.19,5,326.19,213.65,112.54,West,Consumer,18,Wallet,2.0,False
O100233,2023-10-12 22:33:00,C00081,P0111,Sports,Indoor,1,69.75,0,69.75,41.68,28.07,West,Consumer,22,Credit Card,,False
O100234,2023-07-30 23:23:00,C00539,P0100,Grocery,Snacks,2,271.85,0,543.7,408.08,135.62,South,Corporate,23,UPI,3.0,False
O100235,2023-10-04 13:57:00,C00649,P0124,Electronics,Laptop,1,331.78,5,326.78,238.28,88.5,North,Consumer,13,UPI,5.0,False
O100236,2024-06-20 01:12:00,C00222,P0088,Electronics,Accessories,1,539.45,0,539.45,408.55,130.9,West,Consumer,1,Credit Card,5.0,False
O100237,2024-06-12 03:57:00,C00581,P0007,Home & Kitchen,Kitchen Appliances,1,489.51,0,489.51,341.34,148.17,East,Consumer,3,COD,4.0,False
O100238,2022-08-19 23:55:00,C00082,P0074,Sports,Indoor,1,487.76,0,487.76,339.44,148.32,South,Corporate,23,Credit Card,5.0,False
O100239,2023-07-13 18:57:00,C00259,P0053,Home & Kitchen,Decor,1,218.77,0,218.77,127.56,91.21,East,Consumer,18,Debit Card,4.0,False
O100240,2022-06-07 07:49:00,C00542,P0049,Home & Kitchen,Furniture,2,341.23,0,682.46,433.04,249.42,South,Consumer,7,Credit Card,4.0,False
O100241,2024-03-18 11:37:00,C00202,P0017,Clothing,Women,1,178.46,0,178.46,126.51,51.95,South,Consumer,11,Credit Card,4.0,False
O100242,2024-09-09 14:40:00,C00309,P0016,Grocery,Staples,1,232.53,0,232.53,178.26,54.27,South,Corporate,14,Credit Card,5.0,False
O100243,2024-07-16 10:46:00,C00605,P0040,Beauty,Hair Care,4,323.62,0,1294.48,870.08,424.4,East,Home Office,10,Netbanking,5.0,False
O100244,2022-05-25 17:38:00,C00269,P0114,Beauty,Hair Care,1,595.59,0,595.59,426.35,169.24,North,Consumer,17,Credit Card,,False
O100245,2022-07-02 00:54:00,C00356,P0101,Clothing,Men,1,130.16,5,125.16,97.21,27.95,South,Corporate,0,Credit Card,3.0,False
O100246,2022-09-04 09:31:00,C00280,P0137,Grocery,Beverages,1,185.41,0,185.41,127.59,57.82,South,Consumer,9,Wallet,4.0,False
O100247,2022-07-16 11:32:00,C00746,P0149,Electronics,Accessories,1,562.63,5,557.63,356.73,200.9,West,Consumer,11,Debit Card,4.0,False
O100248,2024-05-15 11:39:00,C00742,P0004,Beauty,Hair Care,1,482.76,5,477.76,269.35,208.41,Central,Consumer,11,Credit Card,4.0,False
O100249,2023-04-05 20:43:00,C00336,P0027,Toys,Puzzles,2,161.88,10,313.76,212.74,101.02,Central,Consumer,20,UPI,4.0,False
O100250,2024-06-14 02:58:00,C00480,P0137,Grocery,Beverages,1,206.01,0,206.01,127.59,78.42,North,Consumer,2,UPI,5.0,False
O100251,2024-05-25 09:36:00,C00462,P0112,Toys,Action Figures,1,296.82,0,296.82,163.38,133.44,South,Corporate,9,Debit Card,4.0,False
O100252,2024-08-09 21:46:00,C00357,P0016,Grocery,Staples,1,197.65,0,197.65,178.26,19.39,East,Consumer,21,Credit Card,5.0,False
O100253,2022-08-22 23:42:00,C00468,P0085,Clothing,Women,1,202.98,0,202.98,142.33,60.65,West,Consumer,23,Netbanking,5.0,False
O100254,2023-09-02 10:37:00,C00210,P0059,Home & Kitchen,Furniture,1,305.78,5,300.78,203.02,97.76,South,Consumer,10,UPI,5.0,False
O100255,2023-01-19 06:11:00,C00142,P0118,Toys,Puzzles,1,159.76,10,149.76,123.93,25.83,East,Consumer,6,Credit Card,4.0,False
O100256,2022-02-06 00:25:00,C00018,P0144,Sports,Indoor,3,322.16,15,951.48,760.14,191.34,South,Home Office,0,Debit Card,4.0,False
O100257,2024-09-23 09:39:00,C00539,P0136,Toys,Action Figures,3,485.99,15,1442.97,965.94,477.03,South,Corporate,9,COD,4.0,False
O100258,2022-06-29 04:08:00,C00238,P0149,Electronics,Accessories,1,562.63,0,562.63,356.73,205.9,North,Consumer,4,UPI,5.0,True
O100259,2024-09-12 20:09:00,C00069,P0127,Sports,Outdoor,3,181.14,15,528.42,419.28,109.14,South,Consumer,20,Netbanking,4.0,False
O100260,2024-08-07 04:30:00,C00136,P0038,Grocery,Beverages,1,64.84,0,64.84,40.5,24.34,South,Consumer,4,Wallet,3.0,False
O100261,2024-09-20 15:01:00,C00020,P0093,Sports,Fitness,2,215.75,0,431.5,241.84,189.66,East,Consumer,15,Credit Card,3.0,False
O100262,2023-11-15 00:06:00,C00710,P0004,Beauty,Hair Care,1,434.48,5,429.48,269.35,160.13,North,Consumer,0,UPI,4.0,False
O100263,2023-08-19 01:31:00,C00210,P0108,Home & Kitchen,Decor,1,320.95,10,310.95,253.75,57.2,South,Consumer,1,UPI,1.0,False
O100264,2024-09-26 07:45:00,C00717,P0136,Toys,Action Figures,2,485.99,5,966.98,643.96,323.02,East,Consumer,7,Debit Card,4.0,False
O100265,2024-05-04 15:07:00,C00630,P0142,Electronics,Accessories,1,656.86,15,641.86,428.21,213.65,East,Consumer,15,Credit Card,4.0,True
O100266,2023-08-13 23:12:00,C00290,P0111,Sports,Indoor,1,69.75,0,69.75,41.68,28.07,East,Home Office,23,Debit Card,4.0,False
O100267,2024-08-17 04:56:00,C00489,P0070,Grocery,Beverages,2,211.46,5,417.92,262.38,155.54,West,Consumer,4,COD,3.0,False
O100268,2024-01-08 15:51:00,C00326,P0098,Grocery,Staples,1,331.33,0,331.33,263.09,68.24,South,Consumer,15,UPI,5.0,False
O100269,2022-12-21 06:10:00,C00462,P0139,Toys,Action Figures,1,397.62,5,392.62,242.0,150.62,South,Corporate,6,Wallet,4.0,False
O100270,2022-04-07 00:22:00,C00059,P0126,Home & Kitchen,Kitchen Appliances,1,562.85,0,562.85,395.58,167.27,West,Home Office,0,Credit Card,2.0,False
O100271,2022-05-11 10:27:00,C00436,P0062,Electronics,Mobile,1,477.72,0,477.72,378.47,99.25,North,Corporate,10,Debit Card,4.0,False
O100272,2023-12-29 01:49:00,C00258,P0106,Clothing,Kids,2,348.49,0,696.98,472.1,224.88,North,Consumer,1,Netbanking,2.0,False
O100273,2022-08-02 22:03:00,C00523,P0018,Home & Kitchen,Kitchen Appliances,1,303.94,0,303.94,215.74,88.2,East,Home Office,22,COD,3.0,False
O100274,2022-07-28 17:02:00,C00449,P0073,Beauty,Makeup,1,295.7,15,280.7,165.57,115.13,North,Consumer,17,Credit Card,5.0,False
O100275,2023-08-22 22:28:00,C00305,P0144,Sports,Indoor,1,322.16,0,322.16,253.38,68.78,South,Consumer,22,Credit Card,5.0,False
O100276,2022-09-09 06:28:00,C00419,P0112,Toys,Action Figures,1,267.14,0,267.14,163.38,103.76,West,Consumer,6,Credit Card,3.0,False
O100277,2024-10-31 05:05:00,C00349,P0147,Beauty,Makeup,1,151.57,5,146.57,111.2,35.37,East,Consumer,5,Debit Card,4.0,False
O100278,2024-05-13 07:08:00,C00536,P0139,Toys,Action Figures,1,397.62,5,392.62,242.0,150.62,East,Consumer,7,Netbanking,1.0,False
O100279,2024-01-11 00:28:00,C00204,P0080,Clothing,Men,2,61.49,15,107.98,94.68,13.3,West,Consumer,0,Netbanking,1.0,False
O100280,2023-10-07 12:49:00,C00640,P0142,Electronics,Accessories,1,656.86,5,651.86,428.21,223.65,North,Consumer,12,UPI,4.0,False
O100281,2022-04-29 20:45:00,C00277,P0085,Clothing,Women,1,172.53,5,167.53,142.33,25.2,North,Consumer,20,Debit Card,4.0,False
O100282,2023-09-16 23:47:00,C00300,P0102,Sports,Fitness,1,237.04,0,237.04,190.8,46.24,North,Corporate,23,Netbanking,2.0,False
O100283,2022-10-28 22:25:00,C00125,P0047,Toys,Action Figures,1,244.72,10,234.72,159.01,75.71,South,Consumer,22,UPI,4.0,False
O100284,2023-12-09 20:25:00,C00758,P0027,Toys,Puzzles,1,161.88,0,161.88,106.37,55.51,East,Consumer,20,Credit Card,5.0,False
O100285,2022-09-16 16:34:00,C00147,P0004,Beauty,Hair Care,1,482.76,10,472.76,269.35,203.41,West,Consumer,16,Debit Card,4.0,False
O100286,2022-11-24 00:01:00,C00042,P0085,Clothing,Women,1,202.98,0,202.98,142.33,60.65,East,Home Office,0,Netbanking,5.0,False
O100287,2024-10-31 03:46:00,C00343,P0053,Home & Kitchen,Decor,1,218.77,0,218.77,127.56,91.21,East,Consumer,3,UPI,5.0,False
O100288,2022-09-13 14:19:00,C00726,P0028,Clothing,Men,1,293.32,5,288.32,275.83,12.49,South,Corporate,14,Credit Card,5.0,False
O100289,2023-04-24 11:19:00,C00736,P0020,Beauty,Makeup,1,130.52,15,115.52,79.77,35.75,East,Consumer,11,Debit Card,5.0,False
O100290,2023-05-23 03:20:00,C00275,P0134,Grocery,Snacks,2,356.83,0,713.66,501.82,211.84,East,Corporate,3,Debit Card,5.0,False
O100291,2024-04-23 02:05:00,C00604,P0102,Sports,Fitness,1,249.52,0,249.52,190.8,58.72,West,Consumer,2,Debit Card,4.0,False
O100292,2024-04-04 18:35:00,C00477,P0069,Electronics,Mobile,1,461.89,0,461.89,378.23,83.66,North,Consumer,18,Debit Card,4.0,False
O100293,2024-09-29 23:26:00,C00394,P0043,Grocery,Staples,1,286.12,0,286.12,227.32,58.8,South,Consumer,23,Debit Card,4.0,False
O100294,2022-08-30 22:13:00,C00251,P0035,Grocery,Beverages,1,398.71,15,383.71,253.2,130.51,North,Corporate,22,Credit Card,4.0,False
O100295,2022-09-01 19:54:00,C00351,P0057,Toys,Puzzles,4,199.29,0,797.16,634.56,162.6,East,Consumer,19,Debit Card,5.0,False
O100296,2024-01-31 09:23:00,C00290,P0084,Clothing,Men,1,237.81,0,237.81,183.69,54.12,East,Home Office,9,UPI,5.0,False
O100297,2022-04-10 09:56:00,C00397,P0143,Sports,Fitness,2,107.1,15,199.2,128.88,70.32,West,Corporate,9,Debit Card,5.0,False
O100298,2022-04-02 13:30:00,C00075,P0004,Beauty,Hair Care,1,482.76,5,477.76,269.35,208.41,South,Consumer,13,Wallet,3.0,False
O100299,2022-09-29 04:32:00,C00647,P0097,Beauty,Makeup,1,301.98,15,286.98,197.51,89.47,West,Consumer,4,Debit Card,2.0,False
O100300,2024-04-18 12:14:00,C00721,P0137,Grocery,Beverages,2,206.01,0,412.02,255.18,156.84,North,Consumer,12,COD,2.0,False
O100301,2022-07-01 05:45:00,C00234,P0104,Home & Kitchen,Furniture,4,203.73,15,799.92,582.68,217.24,South,Consumer,5,Credit Card,4.0,False
O100302,2022-06-24 06:39:00,C00410,P0134,Grocery,Snacks,1,356.83,0,356.83,250.91,105.92,West,Home Office,6,COD,4.0,False
O100303,2024-10-26 00:07:00,C00018,P0136,Toys,Action Figures,1,485.99,0,485.99,321.98,164.01,South,Home Office,0,Credit Card,5.0,False
O100304,2024-06-28 02:51:00,C00272,P0114,Beauty,Hair Care,1,595.59,5,590.59,426.35,164.24,North,Consumer,2,Debit Card,4.0,False
O100305,2023-11-28 13:11:00,C00464,P0147,Beauty,Makeup,1,151.57,10,141.57,111.2,30.37,East,Home Office,13,Credit Card,5.0,False
O100306,2022-07-23 17:10:00,C00755,P0080,Clothing,Men,1,61.49,0,61.49,47.34,14.15,East,Consumer,17,UPI,5.0,False
O100307,2022-12-13 01:39:00,C00470,P0110,Toys,Action Figures,1,291.07,15,276.07,191.84,84.23,North,Consumer,1,Credit Card,5.0,False
O100308,2024-04-25 10:16:00,C00689,P0079,Electronics,Laptop,2,459.91,0,919.82,691.36,228.46,North,Consumer,10,Credit Card,5.0,False
O100309,2023-04-30 15:32:00,C00544,P0132,Beauty,Skin Care,1,308.23,0,308.23,240.22,68.01,South,Consumer,15,Credit Card,5.0,False
O100310,2022-05-15 15:01:00,C00772,P0128,Toys,Puzzles,1,232.04,0,232.04,149.9,82.14,East,Consumer,15,Credit Card,,False
O100311,2023-05-20 17:41:00,C00036,P0079,Electronics,Laptop,1,511.01,5,506.01,345.68,160.33,North,Consumer,17,Debit Card,3.0,False
O100312,2022-10-19 11:34:00,C00053,P0131,Home & Kitchen,Decor,2,113.92,10,217.84,154.82,63.02,East,Consumer,11,COD,,False
O100313,2022-03-27 00:52:00,C00214,P0061,Home & Kitchen,Furniture,1,218.25,10,208.25,160.24,48.01,West,Consumer,0,Credit Card,,True
O100314,2024-09-14 08:38:00,C00432,P0104,Home & Kitchen,Furniture,2,193.54,5,382.09,291.34,90.75,South,Consumer,8,COD,3.0,False
O100315,2023-07-31 01:10:00,C00018,P0069,Electronics,Mobile,2,543.4,0,1086.8,756.46,330.34,South,Home Office,1,Credit Card,4.0,False
O100316,2023-07-27 13:13:00,C00177,P0125,Grocery,Staples,1,370.42,0,370.42,217.38,153.04,West,Consumer,13,Netbanking,1.0,False
O100317,2024-07-16 08:15:00,C00332,P0144,Sports,Indoor,4,322.16,5,1283.64,1013.52,270.12,North,Consumer,8,COD,5.0,False
O100318,2022-10-01 20:59:00,C00712,P0064,Grocery,Snacks,2,156.46,0,312.92,242.7,70.22,South,Corporate,20,Wallet,4.0,False
O100319,2024-09-28 12:34:00,C00091,P0107,Electronics,Mobile,1,726.34,15,711.34,558.74,152.6,South,Corporate,12,UPI,4.0,False
O100320,2024-06-30 21:07:00,C00205,P0044,Home & Kitchen,Decor,2,250.68,5,496.35,352.96,143.39,Central,Consumer,21,Netbanking,5.0,False
O100321,2022-01-18 03:29:00,C00683,P0139,Toys,Action Figures,1,377.74,5,372.74,242.0,130.74,North,Consumer,3,Credit Card,3.0,False
O100322,2024-01-03 06:05:00,C00397,P0023,Home & Kitchen,Furniture,1,308.1,15,293.1,231.46,61.64,West,Corporate,6,Credit Card,,False
O100323,2022-03-17 08:31:00,C00494,P0106,Clothing,Kids,1,348.49,0,348.49,236.05,112.44,East,Consumer,8,COD,4.0,False
O100324,2023-07-23 18:32:00,C00654,P0112,Toys,Action Figures,1,296.82,0,296.82,163.38,133.44,South,Consumer,18,UPI,4.0,False
O100325,2022-12-26 02:37:00,C00219,P0107,Electronics,Mobile,1,726.34,0,726.34,558.74,167.6,North,Consumer,2,Credit Card,4.0,False
O100326,2023-07-16 06:54:00,C00554,P0128,Toys,Puzzles,1,232.04,15,217.04,149.9,67.14,South,Consumer,6,UPI,4.0,False
O100327,2024-07-18 00:27:00,C00651,P0061,Home & Kitchen,Furniture,1,242.5,0,242.5,160.24,82.26,East,Home Office,0,Debit Card,,False
O100328,2024-08-13 15:23:00,C00605,P0031,Grocery,Beverages,1,193.63,15,178.63,149.33,29.3,East,Home Office,15,Credit Card,5.0,False
O100329,2024-07-08 10:00:00,C00385,P0106,Clothing,Kids,1,348.49,0,348.49,236.05,112.44,South,Consumer,10,Netbanking,3.0,False
O100330,2023-04-08 22:27:00,C00259,P0115,Toys,Action Figures,2,276.92,0,553.84,374.82,179.02,East,Consumer,22,Credit Card,5.0,False
O100331,2022-07-18 00:30:00,C00245,P0090,Home & Kitchen,Decor,1,325.43,10,315.43,238.82,76.61,West,Consumer,0,UPI,1.0,False
O100332,2023-05-22 03:30:00,C00464,P0101,Clothing,Men,1,130.16,0,130.16,97.21,32.95,East,Home Office,3,Netbanking,4.0,False
O100333,2022-05-30 19:39:00,C00793,P0098,Grocery,Staples,1,298.2,15,283.2,263.09,20.11,South,Consumer,19,Debit Card,5.0,False
O100334,2022-03-10 12:20:00,C00586,P0069,Electronics,Mobile,1,543.4,0,543.4,378.23,165.17,North,Corporate,12,Wallet,4.0,False
O100335,2024-06-03 02:06:00,C00117,P0070,Grocery,Beverages,1,222.59,0,222.59,131.19,91.4,East,Corporate,2,Netbanking,4.0,False
O100336,2024-04-21 07:55:00,C00138,P0050,Beauty,Skin Care,2,75.17,10,140.35,97.6,42.75,North,Consumer,7,Credit Card,5.0,False
O100337,2022-07-27 10:41:00,C00477,P0088,Electronics,Accessories,1,539.45,0,539.45,408.55,130.9,North,Consumer,10,Debit Card,5.0,True
O100338,2022-05-19 18:50:00,C00357,P0030,Grocery,Staples,1,265.0,0,265.0,155.88,109.12,East,Consumer,18,UPI,5.0,False
O100339,2024-06-29 05:15:00,C00639,P0014,Beauty,Skin Care,1,70.41,0,70.41,51.13,19.28,West,Consumer,5,Credit Card,4.0,False
O100340,2024-01-03 09:37:00,C00513,P0003,Toys,Puzzles,1,321.06,0,321.06,291.99,29.07,South,Corporate,9,Debit Card,4.0,False
O100341,2022-01-17 16:37:00,C00382,P0035,Grocery,Beverages,1,398.71,10,388.71,253.2,135.51,East,Corporate,16,Netbanking,4.0,False
O100342,2023-12-06 06:12:00,C00677,P0035,Grocery,Beverages,1,398.71,0,398.71,253.2,145.51,North,Consumer,6,Credit Card,4.0,False
O100343,2024-08-15 19:44:00,C00076,P0006,Beauty,Skin Care,1,258.3,10,248.3,198.22,50.08,South,Consumer,19,COD,4.0,False
O100344,2022-11-29 03:29:00,C00245,P0127,Sports,Outdoor,1,181.14,0,181.14,139.76,41.38,West,Consumer,3,UPI,4.0,False
O100345,2023-03-13 07:30:00,C00482,P0096,Grocery,Beverages,1,118.16,5,113.16,95.9,17.26,West,Consumer,7,Credit Card,5.0,False
O100346,2024-01-14 00:04:00,C00579,P0031,Grocery,Beverages,1,227.8,0,227.8,149.33,78.47,West,Corporate,0,Credit Card,4.0,False
O100347,2024-01-08 01:01:00,C00661,P0148,Sports,Fitness,1,141.55,0,141.55,87.51,54.04,West,Home Office,1,Credit Card,5.0,False
O100348,2023-05-19 05:12:00,C00453,P0128,Toys,Puzzles,1,232.04,0,232.04,149.9,82.14,North,Consumer,5,Wallet,5.0,False
O100349,2024-02-16 20:50:00,C00018,P0099,Sports,Fitness,1,300.61,0,300.61,178.81,121.8,South,Home Office,20,Credit Card,5.0,False
O100350,2022-12-17 16:51:00,C00733,P0102,Sports,Fitness,1,212.09,15,197.09,190.8,6.29,East,Consumer,16,Credit Card,5.0,False
O100351,2023-01-24 06:34:00,C00670,P0067,Home & Kitchen,Furniture,1,291.36,0,291.36,181.86,109.5,South,Consumer,6,Debit Card,,False
O100352,2022-04-05 19:37:00,C00755,P0073,Beauty,Makeup,1,295.7,0,295.7,165.57,130.13,East,Consumer,19,UPI,5.0,False
